position,texte,rien
22292,d,d
22293,etat,etat
22294,major,major
22295,des,du
22296,armées,armées
22297,la,le
22298,décision,décision
22299,de,de
22300,faire,faire
22301,partir,partir
22302,un,un
22303,régiment,régiment
22304,entier,entier
22305,de,de
22306,parachutistes,parachutiste
22307,et,et
22308,de,de
22309,le,le
22310,faire,faire
22311,sauter,sauter
22312,à,à
22313,une,un
22314,distance,distance
22315,éloignée,éloigner
22316,de,de
22317,plusieurs,plusieurs
22318,milliers,millier
22319,de,de
22320,kilomètres,kilomètre
22321,de,de
22322,la,le
22323,france,france
22324,sur,sur
22325,un,un
22326,terrain,terrain
22327,que,que
22328,nous,nous
22329,ne,ne
22330,connaissions,connaître
22331,pas,pas
22332,et,et
22333,nous,nous
22334,n,n
22335,avions,avoir
22336,aucun,aucun
22337,moyen,moyen
22338,de,de
22339,les,la|le
22340,récupérer,récupérer
22341,si,si
22342,les,le
22343,choses,chose
22344,tournaient,tourner
22345,de,de
22346,façon,façon
22347,difficile,difficile
22348,.,.
22349,Maintenant,maintenant
22350,en,en
22351,effet,effet
22352,tout,tout
22353,le,le
22354,monde,monde
22355,dit,dire
22356,il,il
22357,était,être
22358,bien,bien
22359,de,de
22360,le,le
22361,faire,faire
22362,mais,mais
22363,pers,pers
22364,onne,onne
22365,ne,ne
22366,m,m
22367,a,avoir
22368,soutenu,soutenir
22369,|,|
22370,j,j
22371,ai,avoir
22372,relu,relire
22373,encore,encore
22374,les,le
22375,déclarations,déclaration
22376,qui,qui
22377,ont,avoir
22378,été,être
22379,faites,faire
22380,dans,dans
22381,la,le
22382,journée,journée
22383,du,du
22384,vendredi,vendredi
22385,où,où
22386,j,j
22387,étais,être
22388,à,à
22389,l,l
22390,elysée,elysée
22391,.,.
22392,Il,il
22393,vous,vous
22394,reste,rester
22395,une,un
22396,minute,minute
22397,monsieur,monsieur
22398,giscard,giscard
22399,d,d
22400,estaing,estaing
22401,.,.
22402,Est,être
22403,ce,ce
22404,qu,qu
22405,il,il
22406,y,y
22407,a,avoir
22408,encore,encore
22409,un,un
22410,autre,autre
22411,sujet,sujet
22412,oui,oui
22413,.,.
22414,Quant,quant
22415,au,au
22416,centrafrique,centrafrique
22417,effectivement,effectivement
22418,le,le
22419,régime,régime
22420,centrafricain,centrafricain
22421,donnait,donner
22422,prise,prendre
22423,à,à
22424,beaucoup,beaucoup
22425,de,de
22426,critiques,critique
22427,les,le
22428,événements,événement
22429,dont,dont
22430,vous,vous
22431,parlez,parler
22432,de,de
22433,je,je
22434,n,n
22435,étais,être
22436,pas,pas
22437,président,président
22438,de,de
22439,la,le
22440,république,république
22441,la,le
22442,question,question
22443,qui,qui
22444,se,se
22445,posait,poser
22446,était,être
22447,de,de
22448,savoir,savoir
22449,si,si
22450,nous,nous
22451,pouvions,pouvoir
22452,intervenir,intervenir
22453,plus,plus
22454,directement,directement
22455,dans,dans
22456,les,le
22457,affaires,affaire
22458,du,du
22459,centrafrique,centrafrique
22460,qui,qui
22461,était,être
22462,voisin,voisin
22463,du,du
22464,tchad,tchad
22465,tchad,tchad
22466,qui,qui
22467,lui,lui
22468,même,même
22469,était,être
22470,en,en
22471,état,état
22472,de,de
22473,grande,grand
22474,crise,crise
22475,politique,politique
22476,et,et
22477,militaire,militaire
22478,comme,comme
22479,vous,vous
22480,le,le
22481,savez,savoir
22482,et,et
22483,qui,qui
22484,nous,nous
22485,amenait,amener
22486,à,à
22487,une,un
22488,attitude,attitude
22489,en,en
22490,effet,effet
22491,dont,dont
22492,on,on
22493,peut,pouvoir
22494,juger,juger
22495,qu,qu
22496,elle,elle
22497,aurait,avoir
22498,pu,pouvoir
22499,être,être
22500,différente,différent
22501,à,à
22502,condition,condition
22503,de,de
22504,prendre,prendre
22505,le,le
22506,risque,risque
22507,d,d
22508,abandonner,abandonner
22509,le,le
22510,centrafrique,centrafrique
22511,.,.
22512,Finalement,finalement
22513,ce,ce
22514,que,que
22515,nous,nous
22516,avons,avoir
22517,pu,pouvoir
22518,faire,faire
22519,c,c
22520,est,être
22521,obtenir,obtenir
22522,le,le
22523,départ,départ
22524,du,du
22525,chef,chef
22526,d,d
22527,etat,etat
22528,par,par
22529,les,le
22530,centrafricains,centrafricain
22531,eux,eux
22532,mêmes,même
22533,et,et
22534,l,l
22535,instauration,instauration
22536,d,d
22537,un,un
22538,régime,régime
22539,régime,régime
22540,politique,politique
22541,qui,qui
22542,vient,venir
22543,de,de
22544,tenir,tenir
22545,des,du
22546,élections,élection
22547,et,et
22548,qui,qui
22549,commence,commencer
22550,à,à
22551,conduire,conduire
22552,une,un
22553,vie,vie
22554,démocratique,démocratique
22555,dans,dans
22556,ce,ce
22557,pays,pays
22558,.,.
22559,Une,un
22560,question,question
22561,monsieur,monsieur
22562,mitterrand,mitterrand
22563,concernant,concerner
22564,le,le
22565,problème,problème
22566,militaire,militaire
22567,.,.
22568,Sur,sur
22569,le,le
22570,même,même
22571,sujet,sujet
22572,je,je
22573,voudrais,vouloir
22574,quand,quand
22575,même,même
22576,faire,faire
22577,observer,observer
22578,qu,qu
22579,avec,avec
22580,l,l
22581,affaire,affaire
22582,du,du
22583,centrafrique,centrafrique
22584,l,l
22585,affaire,affaire
22586,du,du
22587,tchad,tchad
22588,il,il
22589,y,y
22590,avait,avoir
22591,nos,notre
22592,relations,relation
22593,avec,avec
22594,la,le
22595,libye,libye
22596,.,.
22597,.,.
22598,.,.
22599,Songez,songer
22600,que,que
22601,pendant,pendant
22602,qu,qu
22603,on,on
22604,soutenait,soutenir
22605,le,le
22606,gouvernement,gouvernement
22607,une,un
22608,fraction,fraction
22609,du,du
22610,tchad,tchad
22611,que,que
22612,certains,certain
22613,de,de
22614,nos,notre
22615,soldats,soldat
22616,étaient,être
22617,exposés,exposer
22618,dans,dans
22619,leur,leur
22620,vie,vie
22621,on,on
22622,continuait,continuer
22623,d,d
22624,armer,armer
22625,la,le
22626,libye,libye
22627,|,|
22628,il,il
22629,y,y
22630,a,avoir
22631,eu,avoir
22632,un,un
22633,double,double
22634,jeu,jeu
22635,là,là
22636,qui,qui
22637,je,je
22638,crois,croire
22639,nous,nous
22640,a,avoir
22641,fait,faire
22642,perdre,perdre
22643,beaucoup,beaucoup
22644,d,d
22645,autorité,autorité
22646,dans,dans
22647,l,l
22648,ensemble,ensemble
22649,des,du
22650,pays,pays
22651,d,d
22652,afrique,afrique
22653,;,;
22654,aujourd,aujourd
22655,hui,hui
22656,après,après
22657,l,l
22658,affaire,affaire
22659,du,du
22660,centrafrique,centrafrique
22661,et,et
22662,l,l
22663,affaire,affaire
22664,de,de
22665,la,le
22666,libye,libye
22667,plus,plus
22668,l,l
22669,affaire,affaire
22670,du,du
22671,tchad,tchad
22672,le,le
22673,poids,poids
22674,moral,moral
22675,et,et
22676,politique,politique
22677,de,de
22678,la,le
22679,france,france
22680,a,avoir
22681,diminué,diminuer
22682,je,je
22683,le,le
22684,regrette,regretter
22685,.,.
22686,Sur,sur
22687,ce,ce
22688,point,point
22689,vous,vous
22690,vous,vous
22691,trompez,tromper
22692,tout,tout
22693,à,à
22694,fait,fait
22695,le,le
22696,poids,poids
22697,politique,politique
22698,et,et
22699,moral,moral
22700,de,de
22701,la,le
22702,france,france
22703,est,être
22704,au,au
22705,contraire,contraire
22706,très,très
22707,élevé,élever
22708,en,en
22709,afrique,afrique
22710,j,j
22711,en,en
22712,ai,avoir
22713,reçu,recevoir
22714,les,le
22715,témoignages,témoignage
22716,de,de
22717,la,le
22718,quasi,quasi
22719,totalité,totalité
22720,des,du
22721,chefs,chef
22722,d,d
22723,etats,etats
22724,africains,africain
22725,en,en
22726,ce,ce
22727,moment,moment
22728,simplement,simplement
22729,je,je
22730,n,n
22731,ai,avoir
22732,pas,pas
22733,voulu,vouloir
22734,en,en
22735,faire,faire
22736,état,état
22737,dans,dans
22738,cette,ce
22739,campagne,campagne
22740,campagne,campagne
22741,électorale,électoral
22742,c,c
22743,eut,avoir
22744,été,être
22745,déplacé,déplacé
22746,et,et
22747,en,en
22748,ce,ce
22749,qui,qui
22750,concerne,concerner
22751,la,le
22752,libye,libye
22753,vous,vous
22754,savez,savoir
22755,très,très
22756,bien,bien
22757,que,que
22758,nos,notre
22759,livraisons,livraison
22760,d,d
22761,armes,arme
22762,ont,avoir
22763,été,être
22764,interrompues,interrompre
22765,dès,dès
22766,le,le
22767,début,début
22768,des,du
22769,événements,événement
22770,d,d
22771,intervention,intervention
22772,militaire,militaire
22773,libyenne,libyen
22774,au,au
22775,tchad,tchad
22776,.,.
22777,On,on
22778,n,n
22779,a,avoir
22780,pas,pas
22781,vendu,vendre
22782,.,.
22783,.,.
22784,Pas,pas
22785,vous,vous
22786,naturellement,naturellement
22787,.,.
22788,.,.
22789,Des,du
22790,tonnes,tonne
22791,d,d
22792,engins,engin
22793,matra,matra
22794,des,du
22795,fusées,fusée
22796,en,en
22797,décembre,décembre
22798,à,à
22799,la,le
22800,libye,libye
22801,a,à
22802,ma,mon
22803,connaissance,connaissance
22804,non,non
22805,.,.
22806,Très,très
22807,bien,bien
22808,.,.
22809,Un,un
22810,dernier,dernier
22811,mot,mot
22812,sur,sur
22813,les,le
22814,problèmes,problème
22815,militaires,militaire
22816,monsieur,monsieur
22817,mitterrand,mitterrand
22818,si,si
22819,vous,vous
22820,deviez,devoir
22821,être,être
22822,en,en
22823,charge,charge
22824,des,du
22825,responsabilités,responsabilité
22826,de,de
22827,président,président
22828,de,de
22829,la,le
22830,république,république
22831,seriez,être
22832,vous,vous
22833,favorable,favorable
22834,ou,ou
22835,non,non
22836,à,à
22837,la,le
22838,construction,construction
22839,d,d
22840,une,un
22841,bombe,bombe
22842,à,à
22843,neutrons,neutron
22844,c,c
22845,est,être
22846,à,à
22847,dire,dire
22848,cet,ce
22849,armement,armement
22850,nucléaire,nucléaire
22851,de,de
22852,moyenne,moyen
22853,portée,portée
22854,qui,qui
22855,agit,agir
22856,sur,sur
22857,des,du
22858,troupes,troupe
22859,ennemies,ennemi
22860,sans,sans
22861,détruire,détruire
22862,les,le
22863,territoires,territoire
22864,dans,dans
22865,lesquels,lequel
22866,elle,elle
22867,est,être
22868,utilisée,utiliser
22869,réponse,réponse
22870,en,en
22871,une,un
22872,minute,minute
22873,.,.
22874,C,c
22875,est,être
22876,une,un
22877,bombe,bombe
22878,d,d
22879,une,un
22880,portée,portée
22881,assez,assez
22882,réduite,réduire
22883,qui,qui
22884,s,s
22885,inscrit,inscrire
22886,dans,dans
22887,une,un
22888,autre,autre
22889,stratégie,stratégie
22890,que,que
22891,la,le
22892,stratégie,stratégie
22893,de,de
22894,dissuasion,dissuasion
22895,nucléaire,nucléaire
22896,ce,ce
22897,qu,qu
22898,on,on
22899,appelle,appeler
22900,la,le
22901,bataille,bataille
22902,de,de
22903,l,l
22904,avant,avant
22905,elle,elle
22906,implique,impliquer
22907,que,que
22908,des,du
22909,discussions,discussion
22910,aient,avoir
22911,eu,avoir
22912,lieu,lieu
22913,entre,entre
22914,les,le
22915,alliés,allié
22916,et,et
22917,de,de
22918,ce,ce
22919,point,point
22920,de,de
22921,vue,vue
22922,je,je
22923,pense,penser
22924,que,que
22925,la,le
22926,france,france
22927,sous,sous
22928,l,l
22929,autorité,autorité
22930,de,de
22931,giscard,giscard
22932,d,d
22933,estaing,estaing
22934,n,n
22935,était,être
22936,pas,pas
22937,prête,prêt
22938,à,à
22939,cela,cela
22940,.,.
22941,Il,il
22942,y,y
22943,a,avoir
22944,donc,donc
22945,un,un
22946,problème,problème
22947,qui,qui
22948,se,se
22949,pose,poser
22950,et,et
22951,je,je
22952,ne,ne
22953,suis,suivre|être
22954,pas,pas
22955,favorable,favorable
22956,à,à
22957,la,le
22958,construction,construction
22959,de,de
22960,la,le
22961,bombe,bombe
22962,à,à
22963,neutrons,neutron
22964,.,.
22965,C,c
22966,est,être
22967,votre,votre
22968,avis,avis
22969,aussi,aussi
22970,non,non
22971,mon,mon
22972,avis,avis
22973,est,être
22974,tout,tout
22975,à,à
22976,fait,fait
22977,différent,différent
22978,la,le
22979,france,france
22980,doit,devoir
22981,pouvoir,pouvoir
22982,disposer,disposer
22983,de,de
22984,tous,tout
22985,les,le
22986,moyens,moyen
22987,d,d
22988,armement,armement
22989,moderne,moderne
22990,pour,pour
22991,faire,faire
22992,face,face
22993,à,à
22994,tous,tout
22995,les,le
22996,types,type
22997,de,de
22998,situations,situation
22999,possibles,possible
23000,en,en
23001,particulier,particulier
23002,elle,elle
23003,ne,ne
23004,doit,devoir
23005,pas,pas
23006,prendre,prendre
23007,de,de
23008,retard,retard
23009,.,.
23010,Nous,nous
23011,n,n
23012,avons,avoir
23013,pas,pas
23014,décidé,décider
23015,la,le
23016,fabrication,fabrication
23017,mais,mais
23018,nous,nous
23019,avons,avoir
23020,pris,prendre
23021,les,le
23022,dispositions,disposition
23023,nécessaires,nécessaire
23024,pour,pour
23025,être,être
23026,capables,capable
23027,de,de
23028,la,la
23029,fabriquer,fabriquer
23030,si,si
23031,nous,nous
23032,le,le
23033,décidons,décider
23034,ainsi,ainsi
23035,.,.
23036,.,.
23037,.,.
23038,Nous,nous
23039,nous,nous
23040,rejoignons,rejoindre
23041,alors,alors
23042,.,.
23043,Vous,vous
23044,êtes,être
23045,à,à
23046,égalité,égalité
23047,à,à
23048,secondes,second|seconde
23049,d,d
23050,écart,écart
23051,monsieur,monsieur
23052,mitterrand,mitterrand
23053,il,il
23054,vous,vous
23055,reste,rester
23056,une,un
23057,minute,minute
23058,si,si
23059,vous,vous
23060,voulez,vouloir
23061,par,par
23062,rapport,rapport
23063,à,à
23064,giscard,giscard
23065,d,d
23066,estaing,estaing
23067,;,;
23068,si,si
23069,vous,vous
23070,souhaitez,souhaiter
23071,sur,sur
23072,ce,ce
23073,point,point
23074,précis,précis
23075,pour,pour
23076,ne,ne
23077,pas,pas
23078,relancer,relancer
23079,le,le
23080,débat,débat
23081,et,et
23082,ne,ne
23083,pas,pas
23084,obliger,obliger
23085,giscard,giscard
23086,d,d
23087,estaing,estaing
23088,à,à
23089,vous,vous
23090,écouter,écouter
23091,sans,sans
23092,pouvoir,pouvoir
23093,vous,vous
23094,répondre,répondre
23095,dire,dire
23096,un,un
23097,mot,mot
23098,vous,vous
23099,le,le
23100,pouvez,pouvoir
23101,nous,nous
23102,vous,vous
23103,demandons,demander
23104,simplement,simplement
23105,de,de
23106,le,le
23107,faire,faire
23108,de,de
23109,telle,tel
23110,sorte,sorte
23111,que,que
23112,giscard,giscard
23113,d,d
23114,estaing,estaing
23115,ne,ne
23116,soit,être
23117,pas,pas
23118,contraint,contraindre
23119,à,à
23120,vous,vous
23121,répondre,répondre
23122,.,.
23123,Je,je
23124,suis,suivre|être
23125,tout,tout
23126,prêt,prêt
23127,à,à
23128,passer,passer
23129,une,un
23130,partie,partie
23131,de,de
23132,mon,mon
23133,modeste,modeste
23134,temps,temps
23135,à,à
23136,giscard,giscard
23137,d,d
23138,estaing,estaing
23139,pour,pour
23140,qu,qu
23141,il,il
23142,me,me
23143,réponde,répondre
23144,à,à
23145,la,le
23146,question,question
23147,que,que
23148,je,je
23149,lui,lui
23150,pose,poser
23151,à,à
23152,propos,propos
23153,d,d
23154,israel,israel
23155,pourquoi,pourquoi
23156,le,le
23157,gouvernement,gouvernement
23158,français,français
23159,a,avoir
23160,t,t
23161,il,il
23162,été,être
23163,à,à
23164,ce,ce
23165,point,point
23166,hostile,hostile
23167,aux,au
23168,accords,accord
23169,de,de
23170,camp,camp
23171,david,david
23172,alors,alors
23173,que,que
23174,c,c
23175,était,être
23176,une,un
23177,marche,marche
23178,vers,vers
23179,la,le
23180,paix,paix
23181,d,d
23182,autre,autre
23183,part,part
23184,pourquoi,pourquoi
23185,est,être
23186,il,il
23187,allé,aller
23188,en,en
23189,jordanie,jordanie
23190,pour,pour
23191,observer,observer
23192,ce,ce
23193,qui,qui
23194,était,être
23195,un,un
23196,symbole,symbole
23197,fâcheux,fâcheux
23198,le,le
23199,territoire,territoire
23200,israélien,israélien
23201,d,d
23202,un,un
23203,fortin,fortin
23204,de,de
23205,jordanie,jordanie
23206,et,et
23207,maintenant,maintenant
23208,je,je
23209,lui,lui
23210,donne,donner
23211,le,le
23212,reste,reste
23213,de,de
23214,mon,mon
23215,temps,temps
23216,s,s
23217,il,il
23218,le,le
23219,souhaite,souhaiter
23220,pour,pour
23221,pouvoir,pouvoir
23222,me,me
23223,répondre,répondre
23224,.,.
23225,Je,je
23226,ne,ne
23227,sais,savoir
23228,pas,pas
23229,si,si
23230,c,c
23231,est,être
23232,prévu,prévoir
23233,par,par
23234,la,le
23235,commission,commission
23236,de,de
23237,contrôle,contrôle
23238,.,.
23239,Si,si
23240,les,le
23241,deux,deux
23242,intéressés,intéressé
23243,sont,être
23244,d,d
23245,accord,accord
23246,il,il
23247,vous,vous
23248,reste,rester
23249,secondes,second
23250,monsieur,monsieur
23251,giscard,giscard
23252,d,d
23253,estaing,estaing
23254,.,.
23255,Non,non
23256,on,on
23257,ne,ne
23258,peut,pouvoir
23259,pas,pas
23260,répondre,répondre
23261,en,en
23262,secondes,second
23263,|,|
23264,ce,ce
23265,n,n
23266,est,être
23267,pas,pas
23268,nous,nous
23269,on,on
23270,vous,vous
23271,donnerait,donner
23272,volontiers,volontiers
23273,.,.
23274,Je,je
23275,pense,penser
23276,que,que
23277,la,le
23278,commission,commission
23279,de,de
23280,contrôle,contrôle
23281,acceptera,accepter
23282,le,le
23283,consentement,consentement
23284,mutuel,mutuel
23285,des,du
23286,deux,deux
23287,candidats,candidat
23288,.,.
23289,Sur,sur
23290,la,le
23291,question,question
23292,d,d
23293,israël,israël
23294,monsieur,monsieur
23295,mitterrand,mitterrand
23296,vous,vous
23297,avez,avoir
23298,prononcé,prononcer
23299,une,un
23300,phrase,phrase
23301,que,que
23302,je,je
23303,n,n
23304,ai,avoir
23305,jamais,jamais
23306,prononcée,prononcer
23307,j,j
23308,en,en
23309,ai,avoir
23310,le,le
23311,texte,texte
23312,sous,sous
23313,les,le
23314,yeux,œil
23315,c,c
23316,est,être
23317,l,l
23318,expression,expression
23319,etat,etat
23320,palestinien,palestinien
23321,.,.
23322,Je,je
23323,connais,connaître
23324,le,le
23325,sens,sen|sens
23326,et,et
23327,la,le
23328,portée,portée
23329,des,du
23330,mots,mot
23331,dans,dans
23332,cette,ce
23333,affaire,affaire
23334,du,du
23335,proche,proche
23336,orient,orient
23337,je,je
23338,n,n
23339,ai,avoir
23340,jamais,jamais
23341,proncé,proncé
23342,le,le
23343,mot,mot
23344,d,d
23345,etat,etat
23346,palestinien,palestinien
23347,j,j
23348,ai,avoir
23349,parlé,parler
23350,d,d
23351,autodétermination,autodétermination
23352,du,du
23353,peuple,peuple
23354,palestinien,palestinien
23355,avec,avec
23356,ensuite,ensuite
23357,développement,développement
23358,politique,politique
23359,je,je
23360,n,n
23361,ai,avoir
23362,jamais,jamais
23363,parlé,parler
23364,d,d
23365,etat,etat
23366,.,.
23367,Or,or
23368,vous,vous
23369,avez,avoir
23370,parlé,parler
23371,de,de
23372,rapports,rapport
23373,entre,entre
23374,etat,etat
23375,d,d
23376,israël,israël
23377,et,et
23378,etat,etat
23379,palestinien,palestinien
23380,.,.
23381,D,d
23382,autre,autre
23383,part,part
23384,la,le
23385,photo,photo
23386,qui,qui
23387,a,avoir
23388,été,être
23389,présentée,présenter
23390,me,me
23391,représentant,représenter
23392,regardant,regarder
23393,israël,israël
23394,avec,avec
23395,des,du
23396,jumelles,jumelle
23397,vous,vous
23398,savez,savoir
23399,où,où
23400,elle,elle
23401,a,avoir
23402,été,être
23403,prise,prise
23404,vous,vous
23405,ne,ne
23406,savez,savoir
23407,pas,pas
23408,je,je
23409,ne,ne
23410,m,m
23411,y,y
23412,suis,suivre|être
23413,pas,pas
23414,intéressé,intéresser
23415,.,.
23416,C,c
23417,est,est
23418,intéressant,intéresser
23419,à,à
23420,l,l
23421,hippodrome,hippodrome
23422,de,de
23423,longchamp,longchamp
23424,où,où
23425,j,j
23426,étais,être
23427,au,au
23428,prix,prix
23429,de,de
23430,l,l
23431,arc,arc
23432,de,de
23433,triomphe,triomphe
23434,|,|
23435,mais,mais
23436,est,être
23437,ce,ce
23438,que,que
23439,vous,vous
23440,étiez,être
23441,là,là
23442,je,je
23443,suis,suivre|être
23444,allé,aller
23445,en,en
23446,jordanie,jordanie
23447,tout,tout
23448,le,le
23449,monde,monde
23450,le,le
23451,sait,savoir
23452,et,et
23453,j,j
23454,ai,avoir
23455,demandé,demander
23456,au,au
23457,contraire,contraire
23458,qu,qu
23459,il,il
23460,n,n
23461,y,y
23462,ait,avoir
23463,aucune,aucun
23464,présence,présence
23465,journalistique,journalistique
23466,car,car
23467,j,j
23468,allais,aller
23469,visiter,visiter
23470,les,le
23471,installations,installation
23472,agricoles,agricole
23473,du,du
23474,fleuve,fleuve
23475,jourdain,jourdain
23476,et,et
23477,quand,quand
23478,j,j
23479,ai,avoir
23480,vu,voir
23481,qu,qu
23482,il,il
23483,était,être
23484,question,question
23485,d,d
23486,installations,installation
23487,militaires,militaire
23488,j,j
23489,ai,avoir
23490,dit,dire
23491,je,je
23492,refuse,refuser
23493,de,de
23494,voir,voir
23495,les,le
23496,installations,installation
23497,militaires,militaire
23498,.,.
23499,La,le
23500,photo,photo
23501,qui,qui
23502,a,avoir
23503,été,être
23504,montrée,montrer
23505,est,être
23506,une,un
23507,photo,photo
23508,prise,prendre
23509,à,à
23510,l,l
23511,hippodrome,hippodrome
23512,de,de
23513,longchamp,longchamp
23514,je,je
23515,le,le
23516,dis,dire
23517,aux,au
23518,français,français
23519,pour,pour
23520,qu,qu
23521,ils,il
23522,soient,être
23523,éclairés,éclairer
23524,sur,sur
23525,un,un
23526,certain,certain
23527,nombre,nombre
23528,de,de
23529,procédés,procédé
23530,|,|
23531,réponse,réponse
23532,quant,quant
23533,à,à
23534,la,le
23535,question,question
23536,de,de
23537,camp,camp
23538,david,david
23539,j,j
23540,ai,avoir
23541,reçu,recevoir
23542,récemment,récemment
23543,le,le
23544,président,président
23545,sadate,sadate
23546,qui,qui
23547,m,m
23548,a,avoir
23549,écrit,écrire
23550,à,à
23551,son,son
23552,départ,départ
23553,je,je
23554,reconnais,reconnaître
23555,que,que
23556,c,c
23557,est,être
23558,vous,vous
23559,qui,qui
23560,aviez,avoir
23561,raison,raison
23562,sur,sur
23563,le,le
23564,point,point
23565,suivant,suivant
23566,c,c
23567,est,être
23568,que,que
23569,ce,ce
23570,qui,qui
23571,est,être
23572,important,important
23573,pour,pour
23574,le,le
23575,proche,proche
23576,orient,orient
23577,c,c
23578,est,être
23579,d,d
23580,arriver,arriver
23581,à,à
23582,une,un
23583,paix,paix
23584,globale,global
23585,.,.
23586,Il,il
23587,n,n
23588,y,y
23589,aura,avoir
23590,de,de
23591,sécurité,sécurité
23592,pour,pour
23593,israel,israel
23594,et,et
23595,bien,bien
23596,entendu,entendre
23597,nous,nous
23598,ne,ne
23599,ferons,faire
23600,jamais,jamais
23601,rien,rien
23602,qui,qui
23603,mette,mettre
23604,en,en
23605,danger,danger
23606,la,le
23607,sécurité,sécurité
23608,d,d
23609,israel,israel
23610,que,que
23611,s,s
23612,il,il
23613,y,y
23614,a,avoir
23615,une,un
23616,paix,paix
23617,globale,global
23618,;,;
23619,or,or
23620,dans,dans
23621,le,le
23622,dispositif,dispositif
23623,de,de
23624,camp,camp
23625,david,david
23626,il,il
23627,y,y
23628,avait,avoir
23629,des,du
23630,dispositions,disposition
23631,intéressant,intéressant
23632,vous,vous
23633,vous,vous
23634,en,en
23635,souvenez,souvenir
23636,l,l
23637,autonomie,autonomie
23638,de,de
23639,la,le
23640,cisjordanie,cisjordanie
23641,dont,dont
23642,j,j
23643,ai,avoir
23644,dit,dire
23645,que,que
23646,vous,vous
23647,n,n
23648,aboutiriez,aboutir
23649,jamais,jamais
23650,à,à
23651,les,la|le
23652,mettre,mettre
23653,au,au
23654,point,point
23655,.,.
23656,C,c
23657,est,être
23658,tout,tout
23659,ce,ce
23660,que,que
23661,j,j
23662,ai,avoir
23663,dit,dire
23664,.,.
23665,Or,or
23666,il,il
23667,y,y
23668,a,avoir
23669,un,un
23670,an,an
23671,que,que
23672,ces,ce
23673,discussions,discussion
23674,auraient,avoir
23675,pu,pouvoir
23676,être,être
23677,adoptées,adopter
23678,elles,elle
23679,ne,ne
23680,le,le
23681,sont,être
23682,pas,pas
23683,encore,encore
23684,à,à
23685,l,l
23686,heure,heure
23687,actuelle,actuel
23688,.,.
23689,S,s
23690,il,il
23691,y,y
23692,a,avoir
23693,un,un
23694,progrès,progrès
23695,d,d
23696,ici,ici
23697,la,le
23698,fin,fin
23699,de,de
23700,l,l
23701,année,année
23702,pour,pour
23703,aboutir,aboutir
23704,à,à
23705,la,le
23706,conclusion,conclusion
23707,de,de
23708,ce,ce
23709,processus,processus
23710,j,j
23711,ai,avoir
23712,indiqué,indiquer
23713,récemment,récemment
23714,à,à
23715,mes,mon
23716,visiteurs,visiteur
23717,israéliens,israélien
23718,que,que
23719,nous,nous
23720,accueillerions,accueillir
23721,positivement,positivement
23722,la,le
23723,conclusion,conclusion
23724,de,de
23725,cette,ce
23726,disposition,disposition
23727,.,.
23728,Messieurs,messieurs
23729,le,le
23730,temps,temps
23731,du,du
23732,débat,débat
23733,est,être
23734,donc,donc
23735,terminé,terminer
23736,;,;
23737,il,il
23738,vous,vous
23739,reste,rester
23740,un,un
23741,temps,temps
23742,de,de
23743,conclusion,conclusion
23744,qui,qui
23745,est,être
23746,pour,pour
23747,l,l
23748,un,un
23749,et,et
23750,pour,pour
23751,l,l
23752,autre,autre
23753,de,de
23754,cinq,cinq
23755,minutes,minute
23756,.,.
23757,Nous,nous
23758,aurions,avoir
23759,aimé,aimer
23760,je,je
23761,vous,vous
23762,le,le
23763,dis,dire
23764,parce,parce
23765,que,que
23766,cela,cela
23767,ne,ne
23768,prend,prendre
23769,pas,pas
23770,sur,sur
23771,votre,votre
23772,temps,temps
23773,vous,vous
23774,poser,poser
23775,une,un
23776,question,question
23777,de,de
23778,caractère,caractère
23779,général,général
23780,mais,mais
23781,peut,pouvoir
23782,être,être
23783,s,s
23784,inscrira,inscrire
23785,t,t
23786,elle,elle
23787,dans,dans
23788,votre,votre
23789,propre,propre
23790,conclusion,conclusion
23791,mais,mais
23792,c,c
23793,est,être
23794,pourquoi,pourquoi
23795,je,je
23796,l,l
23797,exprime,exprimer
23798,nous,nous
23799,nous,nous
23800,étions,être
23801,demandé,demander
23802,à,à
23803,la,le
23804,veille,veille
23805,de,de
23806,cette,ce
23807,échéance,échéance
23808,fondamentale,fondamental
23809,dans,dans
23810,la,le
23811,vie,vie
23812,politique,politique
23813,française,français
23814,qu,qu
23815,est,être
23816,ce,ce
23817,qu,qu
23818,au,au
23819,fond,fond
23820,chacun,chacun
23821,d,d
23822,entre,entre
23823,vous,vous
23824,proposait,proposer
23825,aux,au
23826,français,français
23827,entre,entre
23828,les,le
23829,grands,grand
23830,projets,projet
23831,que,que
23832,l,l
23833,on,on
23834,peut,pouvoir
23835,imaginer,imaginer
23836,et,et
23837,nous,nous
23838,en,en
23839,avons,avoir
23840,isolé,isoler
23841,trois,trois
23842,:,:
23843,s,s
23844,agit,agir
23845,il,il
23846,pour,pour
23847,la,le
23848,france,france
23849,aujourd,aujourd
23850,hui,hui
23851,de,de
23852,la,la
23853,mobiliser,mobiliser
23854,pour,pour
23855,faire,faire
23856,face,face
23857,à,à
23858,des,du
23859,temps,temps
23860,difficiles,difficile
23861,s,s
23862,agit,agir
23863,il,il
23864,de,de
23865,lui,lui
23866,promettre,promettre
23867,le,le
23868,bonheur,bonheur
23869,et,et
23870,le,le
23871,niveau,niveau
23872,de,de
23873,vie,vie
23874,en,en
