position,texte
18407,soit
18408,une
18409,mission
18410,prioritaire
18411,.
18412,Nicolas
18413,Sarkozy
18414,pourrait-on
18415,terminer
18416,sur
18417,l
18418,immigration
18419,et
18420,évoquer
18421,un
18422,sujet
18423,qui
18424,a
18425,été
18426,beaucoup
18427,discuté
18428,dans
18429,la
18430,campagne
18431,le
18432,problème
18433,du
18434,règlement
18435,des
18436,sans-papiers
18437,qui
18438,sont
18439,aujourd
18440,hui
18441,en
18442,France
18443,de
18444,façon
18445,que
18446,chacun
18447,puisse
18448,exprimer
18449,sa
18450,position
18451,Je
18452,prends
18453,un
18454,engagement
18455,devant
18456,les
18457,Français
18458,si
18459,je
18460,suis
18461,président
18462,de
18463,la
18464,République
18465,je
18466,ne
18467,ferai
18468,pas
18469,de
18470,régularisation
18471,globale
18472,.
18473,La
18474,régularisation
18475,globale
18476,la
18477,France
18478,l
18479,a
18480,essayée
18481,à
18482,trois
18483,reprises
18484,en
18485,en
18486,en
18487,chaque
18488,fois
18489,avec
18490,un
18491,gouvernement
18492,socialiste
18493,.
18494,Chaque
18495,fois
18496,nous
18497,l
18498,avons
18499,payé
18500,cher
18501,puisque
18502,c
18503,est
18504,un
18505,signal
18506,envoyé
18507,à
18508,tous
18509,les
18510,réseaux
18511,de
18512,trafiquants
18513,du
18514,monde
18515,entier
18516,pour
18517,envoyer
18518,des
18519,clandestins
18520,en
18521,espérant
18522,une
18523,régularisation
18524,.
18525,J
18526,ai
18527,été
18528,stupéfait
18529,d
18530,entendre
18531,Mme
18532,Royal
18533,dire
18534,qu
18535,elle
18536,était
18537,prête
18538,à
18539,donner
18540,des
18541,papiers
18542,aux
18543,parents
18544,et
18545,aux
18546,grands-parents
18547,de
18548,tous
18549,les
18550,enfants
18551,scolarisés
18552,en
18553,France
18554,.
18555,Comme
18556,l
18557,inscription
18558,dans
18559,une
18560,école
18561,est
18562,un
18563,droit
18564,cela
18565,veut
18566,dire
18567,que
18568,vous
18569,créez
18570,alors
18571,une
18572,nouvelle
18573,filière
18574,d
18575,immigration
18576,.
18577,Je
18578,le
18579,dis
18580,comme
18581,je
18582,le
18583,pense
18584,la
18585,seule
18586,solution
18587,possible
18588,est
18589,le
18590,règlement
18591,au
18592,cas
18593,par
18594,cas
18595,.
18596,J
18597,ai
18598,obtenu
18599,en
18600,matière
18601,d
18602,immigration
18603,des
18604,résultats
18605,spectaculaires
18606,.
18607,Il
18608,faut
18609,aller
18610,plus
18611,loin
18612,.
18613,La
18614,France
18615,doit
18616,rester
18617,un
18618,pays
18619,ouvert
18620,généreux
18621,doit
18622,rester
18623,un
18624,pays
18625,accueillant
18626,aux
18627,réfugiés
18628,politiques
18629,notamment
18630,aux
18631,femmes
18632,.
18633,Je
18634,pense
18635,aux
18636,infirmières
18637,bulgares
18638,aux
18639,Tchétchènes
18640,à
18641,tous
18642,ceux
18643,qui
18644,sont
18645,martyrisés
18646,dans
18647,le
18648,monde
18649,.
18650,Mais
18651,la
18652,France
18653,ne
18654,peut
18655,pas
18656,accueillir
18657,toute
18658,la
18659,misère
18660,du
18661,monde
18662,.
18663,La
18664,France
18665,pour
18666,préserver
18667,son
18668,pacte
18669,social
18670,la
18671,France
18672,qui
18673,est
18674,le
18675,pays
18676,qui
18677,a
18678,les
18679,allocations
18680,sociales
18681,les
18682,plus
18683,généreuses
18684,d
18685,Europe
18686,ne
18687,peut
18688,pas
18689,accueillir
18690,tout
18691,le
18692,monde
18693,.
18694,Nous
18695,avons
18696,le
18697,droit
18698,de
18699,choisir
18700,de
18701,qui
18702,est
18703,le
18704,bienvenu
18705,sur
18706,notre
18707,territoire
18708,et
18709,de
18710,qui
18711,n
18712,y
18713,est
18714,pas
18715,souhaité
18716,.
18717,Ceux
18718,qui
18719,n
18720,ont
18721,pas
18722,de
18723,papiers
18724,seront
18725,reconduits
18726,dans
18727,leur
18728,pays
18729,.
18730,Je
18731,pense
18732,que
18733,c
18734,est
18735,un
18736,problème
18737,très
18738,difficile
18739,et
18740,humainement
18741,très
18742,douloureux
18743,.
18744,Ces
18745,questions-là
18746,doivent
18747,être
18748,dégagées
18749,de
18750,tout
18751,enjeu
18752,politicien
18753,.
18754,C
18755,est
18756,vrai
18757,.
18758,Elles
18759,ne
18760,doivent
18761,pas
18762,être
18763,exploitées
18764,à
18765,telle
18766,ou
18767,telle
18768,fin
18769,.
18770,Oui
18771,par
18772,exemple
18773,comme
18774,on
18775,l
18776,a
18777,fait
18778,pour
18779,le
18780,squat
18781,de
18782,Cachan
18783,quand
18784,un
18785,certain
18786,nombre
18787,de
18788,people
18789,sont
18790,venus
18791,protester
18792,parce
18793,que
18794,j
18795,exécutais
18796,une
18797,décision
18798,de
18799,justice
18800,.
18801,Vous
18802,avez
18803,raison
18804,il
18805,ne
18806,faut
18807,pas
18808,faire
18809,de
18810,polémique
18811,mais
18812,il
18813,ne
18814,faut
18815,pas
18816,les
18817,faire
18818,des
18819,deux
18820,côtés
18821,ni
18822,du
18823,mien
18824,ni
18825,du
18826,vôtre
18827,.
18828,Aller
18829,arrêter
18830,un
18831,grand-père
18832,devant
18833,une
18834,école
18835,et
18836,devant
18837,son
18838,petit-fils
18839,.
18840,.
18841,.
18842,Ce
18843,n
18844,est
18845,pas
18846,exact
18847,.
18848,Cela
18849,ne
18850,s
18851,est
18852,pas
18853,passé
18854,ainsi
18855,.
18856,Si
18857,c
18858,est
18859,exact
18860,.
18861,Le
18862,fait
18863,qu
18864,il
18865,soit
18866,grand-père
18867,on
18868,doit
18869,lui
18870,donner
18871,ses
18872,papiers
18873,Ce
18874,n
18875,est
18876,pas
18877,ce
18878,que
18879,je
18880,viens
18881,de
18882,dire
18883,.
18884,Je
18885,répète
18886,.
18887,Aller
18888,arrêter
18889,un
18890,grand-père
18891,devant
18892,une
18893,école
18894,.
18895,.
18896,.
18897,Ce
18898,n
18899,est
18900,pas
18901,ce
18902,qui
18903,s
18904,est
18905,passé
18906,.
18907,.
18908,.
18909,.
18910,.
18911,.
18912,et
18913,devant
18914,son
18915,petit-fils
18916,ce
18917,n
18918,est
18919,pas
18920,acceptable
18921,dans
18922,la
18923,République
18924,française
18925,.
18926,Par
18927,ailleurs
18928,je
18929,n
18930,ai
18931,jamais
18932,dit
18933,ce
18934,que
18935,vous
18936,venez
18937,de
18938,me
18939,prêter
18940,je
18941,n
18942,ai
18943,jamais
18944,demandé
18945,de
18946,régularisation
18947,globale
18948,et
18949,générale
18950,de
18951,générations
18952,j
18953,ai
18954,dit
18955,que
18956,cela
18957,devait
18958,se
18959,faire
18960,au
18961,cas
18962,par
18963,cas
18964,.
18965,Comme
18966,je
18967,l
18968,ai
18969,fait
18970,on
18971,est
18972,d
18973,accord
18974,.
18975,Oui
18976,sur
18977,le
18978,cas
18979,par
18980,cas
18981,on
18982,est
18983,d
18984,accord
18985,.
18986,Je
18987,vous
18988,remercie
18989,de
18990,ce
18991,satisfecit
18992,.
18993,Ces
18994,sujets
18995,sont
18996,difficiles
18997,.
18998,.
18999,.
19000,J
19001,en
19002,prends
19003,acte
19004,avec
19005,satisfaction
19006,.
19007,Je
19008,n
19009,ai
19010,pas
19011,l
19012,intention
19013,d
19014,exploiter
19015,ces
19016,choses
19017,de
19018,façon
19019,politicienne
19020,sauf
19021,que
19022,je
19023,n
19024,irai
19025,pas
19026,arrêter
19027,des
19028,grands-pères
19029,devant
19030,les
19031,écoles
19032,.
19033,Je
19034,ferai
19035,les
19036,choses
19037,humainement
19038,.
19039,C
19040,est-à-dire
19041,que
19042,vous
19043,attendez
19044,qu
19045,il
19046,soit
19047,dans
19048,l
19049,autre
19050,rue
19051,pour
19052,le
19053,faire
19054,.
19055,Qu
19056,est-ce
19057,qui
19058,vous
19059,a
19060,choqué
19061,Que
19062,c
19063,était
19064,devant
19065,l
19066,école
19067,ou
19068,que
19069,la
19070,police
19071,de
19072,la
19073,République
19074,faisant
19075,un
19076,contrôle
19077,découvre
19078,quelqu
19079,un
19080,qui
19081,n
19082,a
19083,pas
19084,de
19085,papier
19086,S
19087,il
19088,était
19089,dans
19090,une
19091,autre
19092,rue
19093,il
19094,était
19095,normal
19096,que
19097,la
19098,police
19099,fasse
19100,son
19101,travail
19102,c
19103,était
19104,parce
19105,qu
19106,il
19107,était
19108,dans
19109,une
19110,autre
19111,rue
19112,Ne
19113,jouez
19114,pas
19115,sur
19116,les
19117,mots
19118,ni
19119,sur
19120,la
19121,misère
19122,des
19123,gens
19124,.
19125,Vous
19126,savez
19127,parfaitement
19128,de
19129,quoi
19130,il
19131,s
19132,agit
19133,.
19134,Je
19135,ne
19136,le
19137,fais
19138,pas
19139,.
19140,Que
19141,fallait-il
19142,faire
19143,Vous
19144,savez
19145,très
19146,bien
19147,que
19148,chaque
19149,cas
19150,est
19151,un
19152,problème
19153,est
19154,une
19155,misère
19156,.
19157,C
19158,est
19159,très
19160,difficile
19161,à
19162,résoudre
19163,individuellement
19164,.
19165,C
19166,est
19167,pour
19168,ça
19169,que
19170,j
19171,ai
19172,fait
19173,du
19174,cas
19175,par
19176,cas
19177,.
19178,Nous
19179,ferons
19180,du
19181,cas
19182,par
19183,cas
19184,.
19185,La
19186,politique
19187,d
19188,immigration
19189,Monsieur
19190,Poivre
19191,d
19192,Arvor
19193,ne
19194,changera
19195,pas
19196,c
19197,est
19198,une
19199,nouvelle
19200,Ne
19201,plaisantez
19202,pas
19203,avec
19204,ces
19205,sujets
19206,ne
19207,faites
19208,pas
19209,de
19210,dérision
19211,ce
19212,est
19213,pas
19214,correct
19215,humainement
19216,vis-à-vis
19217,des
19218,personnes
19219,.
19220,Vous
19221,venez
19222,de
19223,dire
19224,que
19225,cela
19226,ne
19227,changera
19228,pas
19229,.
19230,J
19231,ai
19232,dit
19233,que
19234,je
19235,n
19236,annoncerai
19237,pas
19238,un
19239,chiffre
19240,à
19241,l
19242,avance
19243,pour
19244,ensuite
19245,examiner
19246,les
19247,dossiers
19248,au
19249,cas
19250,par
19251,cas
19252,et
19253,voir
19254,que
19255,le
19256,nombre
19257,de
19258,personnes
19259,qui
19260,ont
19261,des
19262,papiers
19263,correspond
19264,au
19265,chiffre
19266,que
19267,vous
19268,aviez
19269,fixé
19270,en
19271,amont
19272,.
19273,Il
19274,faut
19275,que
19276,les
19277,règles
19278,soient
19279,claires
19280,.
19281,Il
19282,y
19283,a
19284,des
19285,droits
19286,et
19287,des
19288,devoirs
19289,comme
19290,vous
19291,l
19292,avez
19293,dit
19294,tout
19295,à
19296,l
19297,heure
19298,.
19299,Pardonnez-nous
19300,nous
19301,avons
19302,du
19303,temps
19304,de
19305,parole
19306,à
19307,respecter
19308,.
19309,Il
19310,est
19311,heures
19312,on
19313,est
19314,largement
19315,en
19316,retard
19317,.
19318,Permettez-vous
19319,que
19320,je
19321,termine
19322,Vous
19323,êtes
19324,allé
19325,récemment
19326,dans
19327,un
19328,foyer
19329,de
19330,femmes
19331,battues
19332,et
19333,avez
19334,promis
19335,à
19336,toutes
19337,les
19338,femmes
19339,battues
19340,étrangères
19341,d
19342,avoir
19343,des
19344,papiers
19345,.
19346,Aujourd
19347,hui
19348,ces
19349,femmes
19350,ont-elles
19351,eu
19352,ces
19353,papiers
19354,Cela
19355,vaut-il
19356,pour
19357,toutes
19358,les
19359,femmes
19360,battues
19361,sans
19362,papier
19363,en
19364,France
19365,Je
19366,vais
19367,répondre
19368,à
19369,la
19370,première
19371,question
19372,.
19373,J
19374,étais
19375,dans
19376,une
19377,association
19378,remarquable
19379,qui
19380,s
19381,appelle
19382,Coeur
19383,de
19384,Femmes
19385,qui
19386,s
19387,occupe
19388,de
19389,femmes
19390,au
19391,bout
19392,du
19393,bout
19394,de
19395,la
19396,détresse
19397,.
19398,Il
19399,y
19400,en
19401,avait
19402,dans
19403,la
19404,salle
19405,.
19406,Je
19407,connais
19408,très
19409,bien
19410,la
19411,dirigeante
19412,de
19413,cette
19414,association
19415,avec
19416,qui
19417,je
19418,travaille
19419,depuis
19420,très
19421,longtemps
19422,.
19423,Je
19424,n
19425,en
19426,aurais
19427,pas
19428,parlé
19429,si
19430,vous
19431,ne
19432,m
19433,aviez
19434,pas
19435,interrogé
19436,là-dessus
19437,.
19438,J
19439,ai
19440,confiance
19441,dans
19442,cette
19443,femme
19444,.
19445,Je
19446,sais
19447,que
19448,quand
19449,elle
19450,me
19451,soumet
19452,des
19453,dossiers
19454,ce
19455,sont
19456,des
19457,dossiers
19458,qui
19459,ont
19460,été
19461,réfléchis
19462,et
19463,ce
19464,sont
19465,des
19466,situations
19467,dramatiques
19468,.
19469,J
19470,assume
19471,.
19472,Je
19473,tiendrai
19474,mes
19475,promesses
19476,.
19477,Cela
19478,ne
19479,veut
19480,pas
19481,dire
19482,que
19483,parce
19484,que
19485,c
19486,est
19487,Coeur
19488,de
19489,Femmes
19490,parce
19491,que
19492,c
19493,est
19494,un
19495,sujet
19496,particulier
19497,que
19498,ce
19499,sont
19500,des
19501,femmes
19502,poursuivies
19503,violées
19504,battues
19505,et
19506,que
19507,la
19508,France
19509,que
19510,j
19511,imagine
19512,est
19513,une
19514,France
19515,généreuse
19516,et
19517,accueillante
19518,.
19519,Très
19520,bien
19521,.
19522,Donc
19523,toutes
19524,les
19525,femmes
19526,victimes
19527,de
19528,violences
19529,pourront
19530,avoir
19531,accès
19532,à
19533,des
19534,papiers
19535,en
19536,France
19537,De
19538,Coeur
19539,de
19540,Femmes
19541,.
19542,Vous
19543,pensez
19544,que
19545,la
19546,responsabilité
19547,de
19548,l
19549,Etat
19550,est
19551,de
19552,choisir
19553,de
19554,façon
19555,arbitraire
19556,.
19557,Comme
19558,vous
19559,l
19560,avez
19561,dit
19562,au
19563,cas
19564,par
19565,cas
19566,.
19567,Il
19568,faut
19569,des
19570,règles
19571,.
19572,Donc
19573,au
19574,cas
19575,par
19576,cas
19577,toutes
19578,les
19579,femmes
19580,victimes
19581,de
19582,violences
19583,.
19584,Nous
19585,allons
19586,aborder
19587,un
19588,autre
19589,sujet
19590,auquel
19591,vous
19592,n
19593,avez
19594,pas
19595,répondu
19596,sur
19597,les
19598,institutions
19599,.
19600,Faut-il
19601,passer
19602,de
19603,la
19604,cinquième
19605,à
19606,la
19607,VIe
19608,République
19609,Avec
19610,quelle
19611,majorité
19612,Si
19613,vous
19614,n
19615,avez
19616,pas
19617,répondu
19618,sur
19619,les
19620,institutions
19621,.
19622,Sarkozy
19623,a
19624,deux
19625,minutes
19626,de
19627,retard
19628,.
19629,Il
19630,faudrait
19631,pouvoir
19632,les
19633,rattraper
19634,.
19635,Je
19636,considère
19637,qu
19638,il
19639,ne
19640,faut
19641,pas
19642,changer
19643,les
19644,institutions
19645,de
19646,la
19647,République
19648,.
19649,Je
19650,n
19651,ai
19652,jamais
19653,vu
19654,une
19655,réunion
19656,où
19657,dans
19658,la
19659,rue
19660,quelqu
19661,un
19662,m
19663,arrêtait
19664,pour
19665,dire
19666,vite
19667,il
19668,faut
19669,changer
19670,les
19671,institutions
19672,de
19673,la
19674,République
19675,.
19676,Ceux
19677,qui
19678,promettent
19679,la
19680,VIe
19681,République
19682,c
19683,est
19684,le
19685,retour
19686,à
19687,la
19688,quatrième
19689,.
19690,On
19691,l
19692,a
19693,vu
19694,dans
19695,la
19696,tragi-comédie
19697,du
19698,vrai/faux
19699,débat
19700,entre
19701,Mme
19702,Royal
19703,et
19704,Bayrou
19705,.
19706,La
19707,logique
19708,de
19709,l
19710,élection
19711,présidentielle
19712,est
19713,le
19714,rapport
19715,d
19716,un
19717,candidat
19718,d
19719,une
19720,candidate
19721,avec
19722,le
19723,peuple
19724,français
19725,.
19726,Les
19727,parties
19728,politiques
19729,n
19730,essaient
19731,pas
19732,de
19733,récupérer
19734,sur
19735,le
19736,tapis
19737,vert
19738,par
19739,des
19740,manoeuvres
19741,politiciennes
19742,ce
19743,qu
19744,ils
19745,n
19746,ont
19747,pas
19748,eu
19749,devant
19750,les
19751,électeurs
19752,.
19753,La
19754,Ve
19755,République
19756,nous
19757,a
19758,apporté
19759,la
19760,stabilité
19761,.
19762,Elle
19763,a
19764,donné
19765,à
19766,chaque
19767,Français
19768,le
19769,droit
19770,de
19771,voter
19772,.
19773,C
19774,est
19775,quand
19776,même
19777,curieux
19778,de
19779,demander
19780,le
19781,changement
19782,de
19783,République
19784,au
19785,moment
19786,où
19787,la
19788,démocratie
19789,française
19790,est
19791,de
19792,retour
19793,avec
19794,de
19795,participation
19796,au
19797,premier
19798,tour
19799,de
19800,l
19801,élection
19802,présidentielle
19803,ce
19804,qui
19805,est
19806,un
19807,signe
19808,de
19809,dynamisme
19810,de
19811,nos
19812,institutions
19813,.
19814,de
19815,Français
19816,ont
19817,voté
19818,.
19819,Entre
19820,Mme
19821,Royal
19822,et
19823,moi
19824,millions
19825,de
19826,Français
19827,nous
19828,ont
19829,choisis
19830,pour
19831,le
19832,deuxième
19833,tour
19834,et
19835,on
19836,va
19837,dire
19838,cela
19839,ne
19840,fonctionne
19841,pas
19842,on
19843,va
19844,changer
19845,.
19846,Je
19847,suis
19848,opposé
19849,à
19850,ce
19851,changement
19852,.
19853,Il
19854,y
19855,a
19856,quelques
19857,changements
19858,que
19859,je
19860,veux
19861,faire
19862,.
19863,J
19864,ai
19865,parlé
19866,des
19867,nominations
19868,.
19869,Je
19870,souhaite
19871,que
19872,le
19873,Président
19874,de
19875,la
19876,République
19877,puisse
19878,s
19879,expliquer
19880,devant
19881,le
19882,Parlement
19883,.
19884,Je
19885,souhaite
19886,que
19887,le
19888,Parlement
19889,ait
19890,davantage
19891,de
19892,pouvoir
19893,.
19894,Je
19895,souhaite
19896,un
19897,véritable
19898,statut
19899,de
19900,l
19901,opposition
19902,notamment
19903,avec
19904,la
19905,présidence
19906,de
19907,la
19908,commission
19909,des
19910,Finances
19911,.
19912,Je
19913,souhaite
19914,qu
19915,on
19916,donne
19917,davantage
19918,de
19919,pouvoir
19920,au
19921,Parlement
19922,pour
19923,contrôler
19924,le
19925,gouvernement
19926,.
19927,Mais
19928,en
19929,grâce
19930,n
19931,ajoutons
19932,pas
19933,la
19934,crise
19935,institutionnelle
19936,l
19937,instabilité
19938,institutionnelle
19939,à
19940,toutes
19941,les
19942,crises
19943,.
19944,Vous
19945,gouvernez
19946,avec
19947,quelle
19948,majorité
19949,J
19950,ai
19951,un
19952,projet
19953,politique
19954,que
19955,je
19956,n
19957,ai
19958,pas
19959,changé
19960,entre
19961,le
19962,premier
19963,et
19964,le
19965,deuxième
19966,tour
19967,.
19968,Je
19969,l
19970,ai
19971,élargi
19972,.
19973,Naturellement
19974,je
19975,gouvernerai
19976,avec
19977,les
19978,gens
19979,de
19980,l
19981,UMP
19982,.
19983,Dans
19984,la
19985,majorité
19986,nos
19987,amis
19988,de
19989,l
19990,UDF
19991,ont
19992,toute
19993,leur
19994,place
19995,.
19996,J
19997,observe
19998,d
19999,ailleurs
20000,avec
20001,beaucoup
20002,de
20003,plaisir
20004,que
20005,la
20006,quasi
20007,totalité
20008,des
20009,parlementaires
20010,et
20011,des
20012,élus
20013,de
20014,l
20015,UDF
20016,m
20017,ont
20018,rejoint
20019,.
20020,Je
20021,ne
20022,vois
20023,pas
20024,pourquoi
20025,il
20026,en
20027,serait
20028,autrement
20029,alors
20030,que
20031,nous
20032,avons
20033,gouverné
20034,ensemble
20035,.
20036,Mme
20037,Royal
20038,disait
20039,la
20040,veille
20041,du
20042,premier
